,province,ty,city,district_name,district_phone,district_zipcode
1209,内蒙古自治区,city,巴彦淖尔,0,0478,015000
1210,内蒙古自治区,district,巴彦淖尔,乌拉特前旗,0478,014400
1211,内蒙古自治区,district,巴彦淖尔,五原县,0478,015100
1212,内蒙古自治区,district,巴彦淖尔,乌拉特中旗,0478,015300
1213,内蒙古自治区,district,巴彦淖尔,乌拉特后旗,0478,015500
1214,内蒙古自治区,district,巴彦淖尔,乌拉特中镇,0478,015300
1215,内蒙古自治区,district,巴彦淖尔,阿马嗄旗,0479,026100
1216,内蒙古自治区,city,锡林郭勒盟,0,0479,026000
1217,内蒙古自治区,district,锡林郭勒盟,苏尼特右旗,0479,011200
1218,内蒙古自治区,district,锡林郭勒盟,阿巴嘎旗,0479,011400
1219,内蒙古自治区,district,锡林郭勒盟,镶黄旗,0479,013250
1220,内蒙古自治区,district,锡林郭勒盟,锡林浩特市,0479,026000
1221,内蒙古自治区,district,锡林郭勒盟,东乌珠穆沁旗,0479,026300
1222,内蒙古自治区,district,锡林郭勒盟,正蓝旗,0479,027200
1223,内蒙古自治区,district,锡林郭勒盟,科右中旗,0482,029400
1224,内蒙古自治区,city,兴安盟,0,0482,137400
1225,内蒙古自治区,district,兴安盟,科尔沁右翼中旗,0482,029400
1226,内蒙古自治区,district,兴安盟,乌兰浩特市,0482,137400
1227,内蒙古自治区,district,兴安盟,突泉县,0482,137500
1228,内蒙古自治区,city,阿拉善盟,0,0483,750300
1229,内蒙古自治区,district,阿拉善盟,额济纳旗,0483,735400
1230,内蒙古自治区,district,阿拉善盟,阿拉善左旗,0483,750300
1231,宁夏自治区,city,银川,0,0951,750000
1232,宁夏自治区,district,银川,兴庆区,0951,750000
1233,宁夏自治区,district,银川,金凤区,0951,750000
1234,宁夏自治区,district,银川,贺兰县,0951,750200
1235,宁夏自治区,district,银川,陶乐,0952,753500
1236,宁夏自治区,city,石嘴山,0,0952,753000
1237,宁夏自治区,district,石嘴山,大武口区,0952,753000
1238,宁夏自治区,district,石嘴山,惠农区,0952,753600
1239,宁夏自治区,city,吴忠,0,0953,751100
1240,宁夏自治区,district,吴忠,利通区,0953,751100
1241,宁夏自治区,district,吴忠,盐池县,0953,751500
1242,宁夏自治区,city,固原,0,0954,756000
1243,宁夏自治区,district,固原,原州区,0954,756000
1244,宁夏自治区,district,固原,隆德县,0954,756300
1245,宁夏自治区,district,固原,彭阳县,0954,756500
1246,宁夏自治区,city,中卫,0,0955,755000
1247,宁夏自治区,district,中卫,沙坡头区,0955,755000
1248,宁夏自治区,district,中卫,海原县,0955,755200
1249,青海省,city,海北藏族自治州,0,0970,812200
1250,青海省,district,海北藏族自治州,门源回族自治县,0970,810300
1251,青海省,district,海北藏族自治州,海晏县,0970,812200
1252,青海省,city,西宁,0,0971,810000
1253,青海省,district,西宁,城东区,0971,810000
1254,青海省,district,西宁,城西区,0971,810000
1255,青海省,district,西宁,大通回族土族自治县,0971,810100
1256,青海省,city,海东地区,0,0972,810600
1257,青海省,district,海东地区,互助土族自治县,0972,810500
1258,青海省,district,海东地区,乐都县,0972,810700
1259,青海省,district,海东地区,化隆回族自治县,0972,810900
1260,青海省,district,海东地区,湟中县,0972,811600
1261,青海省,city,黄南藏族自治州,0,0973,811300
1262,青海省,district,黄南藏族自治州,尖扎县,0973,811200
1263,青海省,district,黄南藏族自治州,泽库县,0973,811400
1264,青海省,city,海南藏族自治州,0,0974,813000
1265,青海省,district,海南藏族自治州,贵德县,0974,811700
1266,青海省,district,海南藏族自治州,贵南县,0974,813100
1267,青海省,district,海南藏族自治州,兴海县,0974,813300
1268,青海省,city,果洛藏族自治州,0,0975,814000
1269,青海省,district,果洛藏族自治州,久治县,0975,624700
1270,青海省,district,果洛藏族自治州,玛沁县,0975,814000
1271,青海省,district,果洛藏族自治州,达日县,0975,814200
1272,青海省,city,玉树藏族自治州,0,0976,815000
1273,青海省,district,玉树藏族自治州,玉树县,0976,815000
1274,青海省,district,玉树藏族自治州,囊谦县,0976,815200
1275,青海省,district,玉树藏族自治州,治多县,0976,815400
1276,青海省,city,海西蒙古族藏族,0,0979,817000
1277,青海省,district,海西蒙古族藏族,格尔木市,0979,816000
1278,青海省,district,海西蒙古族藏族,德令哈市,0979,817000
1279,青海省,district,海西蒙古族藏族,天峻县,0979,817200
1280,青海省,district,海西蒙古族藏族,茫崖,09840,817500
1281,青海省,district,海西蒙古族藏族,冷湖,09849,817400
1282,四川省 ,city,成都,0,028,610000
1283,四川省 ,district,成都,锦江区,028,610000
1284,四川省 ,district,成都,金牛区,028,610000
1285,四川省 ,district,成都,成华区,028,610000
1286,四川省 ,district,成都,双流县,028,610200
1287,四川省 ,district,成都,金堂县,028,610400
1288,四川省 ,district,成都,温江县,028,611100
1289,四川省 ,district,成都,大邑县,028,611300
1290,四川省 ,district,成都,邛崃市,028,611500
1291,四川省 ,district,成都,郫县,028,611700
1292,四川省 ,district,成都,彭州市,028,611900
1293,四川省 ,city,攀枝花,0,0812,617000
1294,四川省 ,district,攀枝花,东区,0812,617000
1295,四川省 ,district,攀枝花,仁和区,0812,617000
1296,四川省 ,district,攀枝花,米易县,0812,617200
1297,四川省 ,city,自贡,0,0813,643000
1298,四川省 ,district,自贡,自流井区,0813,643000
1299,四川省 ,district,自贡,贡井区,0813,643020
1300,四川省 ,district,自贡,荣县,0813,643100
1301,四川省 ,city,绵阳,0,0816,621000
1302,四川省 ,district,绵阳,涪城区,0816,621000
1303,四川省 ,district,绵阳,三台县,0816,621100
1304,四川省 ,district,绵阳,江油市,0816,621700
1305,四川省 ,district,绵阳,平武县,0816,622550
1306,四川省 ,city,南充,0,0817,637000
1307,四川省 ,district,南充,顺庆区,0817,637000
1308,四川省 ,district,南充,西充县,0817,637200
1309,四川省 ,district,南充,阆中市,0817,637400
1310,四川省 ,district,南充,仪陇县,0817,637600
1311,四川省 ,district,南充,蓬安县,0817,637800
1312,四川省 ,city,达州,0,0818,635000
1313,四川省 ,district,达州,通川区,0818,635000
1314,四川省 ,district,达州,大竹县,0818,635100
1315,四川省 ,district,达州,宣汉县,0818,636150
1316,四川省 ,district,达州,万源市,0818,636350
1317,四川省 ,district,达州,璧山,08225,632700
1318,四川省 ,city,遂宁,0,0825,629000
1319,四川省 ,district,遂宁,船山区,0825,629000
1320,四川省 ,district,遂宁,蓬溪县,0825,629100
1321,四川省 ,district,遂宁,大英县,0825,629300
1322,四川省 ,city,广安,0,0826,638500
1323,四川省 ,district,广安,广安区,0826,638550
1324,四川省 ,district,广安,武胜县,0826,638400
1325,四川省 ,district,广安,华莹市,0826,638600
1326,四川省 ,city,巴中,0,0827,636600
1327,四川省 ,district,巴中,南江县,0827,635600
1328,四川省 ,district,巴中,巴州区,0827,636600
1329,四川省 ,district,巴中,酉阳,08295,648800
1330,四川省 ,district,巴中,彭水,08298,648600
1331,四川省 ,city,泸州,0,0830,646000
1332,四川省 ,district,泸州,江阳区,0830,646000
1333,四川省 ,district,泸州,泸县,0830,646100
1334,四川省 ,district,泸州,纳溪区,0830,646300
1335,四川省 ,district,泸州,古蔺县,0830,646500
1336,四川省 ,city,宜宾,0,0831,644000
1337,四川省 ,district,宜宾,宜宾县,0831,644600
1338,四川省 ,district,宜宾,南溪县,0831,644100
1339,四川省 ,district,宜宾,长宁县,0831,644300
1340,四川省 ,district,宜宾,珙县,0831,644500
1341,四川省 ,district,宜宾,筠连县,0831,645250
1342,四川省 ,city,内江,0,0832,641000
1343,四川省 ,district,内江,市中区,0832,641000
1344,四川省 ,district,内江,资中县,0832,641200
1345,四川省 ,district,内江,威远县,0832,642450
1346,四川省 ,city,资阳,0,028,641300
1347,四川省 ,district,资阳,雁江区,028,641300
1348,四川省 ,district,资阳,乐至县,028,641500
1349,四川省 ,city,乐山,0,0833,614000
1350,四川省 ,district,乐山,井研县,0833,613100
1351,四川省 ,district,乐山,夹江县,0833,614100
1352,四川省 ,district,乐山,峨边彝族自治县,0833,614300
1353,四川省 ,district,乐山,沐川县,0833,614500
1354,四川省 ,district,乐山,金口河区,0833,614700
1355,四川省 ,district,乐山,沙湾区,0833,614900
1356,四川省 ,city,眉山,0,028,620000
1357,四川省 ,district,眉山,东坡区,028,620000
1358,四川省 ,district,眉山,洪雅县,028,620300
1359,四川省 ,district,眉山,仁寿县,028,620500
1360,四川省 ,district,眉山,丹梭,028,612200
1361,四川省 ,city,凉山彝族自治州,0,0834,615000
1362,四川省 ,district,凉山彝族自治州,西昌市,0834,615000
1363,四川省 ,district,凉山彝族自治州,会东县,0834,615200
1364,四川省 ,district,凉山彝族自治州,布拖县,0834,615350
1365,四川省 ,district,凉山彝族自治州,德昌县,0834,615500
1366,四川省 ,district,凉山彝族自治州,盐源县,0834,615700
1367,四川省 ,district,凉山彝族自治州,昭觉县,0834,616150
1368,四川省 ,district,凉山彝族自治州,美姑县,0834,616450
1369,四川省 ,district,凉山彝族自治州,越西县,0834,616650
1370,四川省 ,district,凉山彝族自治州,甘洛县,0834,616850
1371,四川省 ,city,雅安,0,0835,625000
1372,四川省 ,district,雅安,雨城区,0835,625000
1373,四川省 ,district,雅安,荥经县,0835,625200
1374,四川省 ,district,雅安,石棉县,0835,625400
1375,四川省 ,district,雅安,芦山县,0835,625600
1376,四川省 ,city,甘孜藏族自治州,0,0836,626000
1377,四川省 ,district,甘孜藏族自治州,九龙县,0836,616200
1378,四川省 ,district,甘孜藏族自治州,康定县,0836,626000
1379,四川省 ,district,甘孜藏族自治州,丹巴县,0836,626300
1380,四川省 ,district,甘孜藏族自治州,炉霍县,0836,626500
1381,四川省 ,district,甘孜藏族自治州,甘孜县,0836,626700
1382,四川省 ,district,甘孜藏族自治州,白玉县,0836,627150
1383,四川省 ,district,甘孜藏族自治州,石渠县,0836,627350
1384,四川省 ,district,甘孜藏族自治州,巴塘县,0836,627650
1385,四川省 ,district,甘孜藏族自治州,乡城县,0836,627850
1386,四川省 ,city,阿坝藏族羌族,0,0837,624000
1387,四川省 ,district,阿坝藏族羌族,汶川县,0837,623000
1388,四川省 ,district,阿坝藏族羌族,茂县,0837,623200
1389,四川省 ,district,阿坝藏族羌族,九寨沟县,0837,623400
1390,四川省 ,district,阿坝藏族羌族,马尔康县,0837,624000
1391,四川省 ,district,阿坝藏族羌族,小金县,0837,624200
1392,四川省 ,district,阿坝藏族羌族,红原县,0837,624400
1393,四川省 ,district,阿坝藏族羌族,阿坝县,0837,624600
1394,四川省 ,city,德阳,0,0838,618000
1395,四川省 ,district,德阳,旌阳区,0838,618000
1396,四川省 ,district,德阳,绵竹市,0838,618200
1397,四川省 ,district,德阳,什邡市,0838,618400
1398,四川省 ,city,广元,0,0839,628000
1399,四川省 ,district,广元,市中区,0839,628000
1400,四川省 ,district,广元,朝天区,0839,628000
1401,四川省 ,district,广元,旺苍县,0839,628200
1402,四川省 ,district,广元,苍溪县,0839,628400
1403,山东省 ,city,菏泽,0,0530,274000
1404,山东省 ,district,菏泽,牡丹区,0530,274000
1405,山东省 ,district,菏泽,成武县,0530,274200
1406,山东省 ,district,菏泽,曹县,0530,274400
1407,山东省 ,district,菏泽,鄄城县,0530,274600
1408,山东省 ,district,菏泽,巨野县,0530,274900
1409,山东省 ,city,济南,0,0531,250000
1410,山东省 ,district,济南,历下区,0531,250000
1411,山东省 ,district,济南,槐荫区,0531,250000
1412,山东省 ,district,济南,历城区,0531,250100
1413,山东省 ,district,济南,长清区,0531,250300
1414,山东省 ,district,济南,济阳县,0531,251400
1415,山东省 ,city,青岛,0,0532,266000
1416,山东省 ,district,青岛,市南区,0532,266000
1417,山东省 ,district,青岛,四方区,0532,266000
1418,山东省 ,district,青岛,李沧区,0532,266000
1419,山东省 ,district,青岛,崂山区,0532,266100
1420,山东省 ,district,青岛,胶州市,0532,266300
1421,山东省 ,district,青岛,莱西市,0532,266600
1422,山东省 ,city,淄博,0,0533,255000
1423,山东省 ,district,淄博,张店区,0533,255000
1424,山东省 ,district,淄博,博山区,0533,255200
1425,山东省 ,district,淄博,临淄区,0533,255400
1426,山东省 ,district,淄博,高青县,0533,256300
1427,山东省 ,city,德州,0,0534,253000
1428,山东省 ,district,德州,齐河县,0534,251100
1429,山东省 ,district,德州,临邑县,0534,251500
1430,山东省 ,district,德州,平原县,0534,253100
1431,山东省 ,district,德州,武城县,0534,253300
1432,山东省 ,district,德州,陵县,0534,253500
1433,山东省 ,district,德州,庆云县,0534,253700
1434,山东省 ,city,烟台,0,0535,264000
1435,山东省 ,district,烟台,莱州市,0535,261400
1436,山东省 ,district,烟台,莱山区,0535,264000
1437,山东省 ,district,烟台,海阳市,0535,265100
1438,山东省 ,district,烟台,栖霞市,0535,265300
1439,山东省 ,district,烟台,福山区,0535,265500
1440,山东省 ,district,烟台,龙口市,0535,265700
1441,山东省 ,city,潍坊,0,0536,261000
1442,山东省 ,district,潍坊,潍城区,0536,261000
1443,山东省 ,district,潍坊,寒亭区,0536,261100
1444,山东省 ,district,潍坊,昌邑市,0536,261300
1445,山东省 ,district,潍坊,安丘市,0536,262100
1446,山东省 ,district,潍坊,昌乐县,0536,262400
1447,山东省 ,district,潍坊,临朐县,0536,262600
1448,山东省 ,city,济宁,0,0537,272000
1449,山东省 ,district,济宁,市中区,0537,272000
1450,山东省 ,district,济宁,兖州市,0537,272000
1451,山东省 ,district,济宁,鱼台县,0537,272300
1452,山东省 ,district,济宁,汶上县,0537,272500
1453,山东省 ,district,济宁,曲阜市,0537,273100
1454,山东省 ,district,济宁,邹城市,0537,273500
1455,山东省 ,city,泰安,0,0538,271000
1456,山东省 ,district,泰安,泰山区,0538,271000
1457,山东省 ,district,泰安,新泰市,0538,271200
1458,山东省 ,district,泰安,东平县,0538,271500
1459,山东省 ,city,临沂,0,0539,276000
1460,山东省 ,district,临沂,平邑县,0539,273300
1461,山东省 ,district,临沂,兰山区,0539,276000
1462,山东省 ,district,临沂,河东区,0539,276000
1463,山东省 ,district,临沂,蒙阴县,0539,276200
1464,山东省 ,district,临沂,沂水县,0539,276400
1465,山东省 ,district,临沂,临沭县,0539,276700
1466,山东省 ,city,滨州,0,0543,256600
1467,山东省 ,district,滨州,惠民县,0543,251700
1468,山东省 ,district,滨州,无棣县,0543,251900
1469,山东省 ,district,滨州,博兴县,0543,256500
1470,山东省 ,district,滨州,沾化县,0543,256800
1471,山东省 ,city,东营,0,0546,257000
1472,山东省 ,district,东营,东营区,0546,257100
1473,山东省 ,district,东营,广饶县,0546,257300
1474,山东省 ,district,东营,垦利县,0546,257500
1475,山东省 ,city,威海,0,0631,264200
1476,山东省 ,district,威海,环翠区,0631,264200
1477,山东省 ,district,威海,文登市,0631,264400
1478,山东省 ,city,枣庄,0,0632,277000
1479,山东省 ,district,枣庄,市中区,0632,277000
1480,山东省 ,district,枣庄,山亭区,0632,277200
1481,山东省 ,district,枣庄,台儿庄区,0632,277400
1482,山东省 ,city,日照,0,0633,276800
1483,山东省 ,district,日照,五莲县,0633,262300
1484,山东省 ,district,日照,东港区,0633,276800
1485,山东省 ,city,,0,0634,271100
1486,山东省 ,district,,莱城区,0634,271100
1487,山东省 ,city,聊城,0,0635,252000
1488,山东省 ,district,聊城,东昌府区,0635,252000
1489,山东省 ,district,聊城,东阿县,0635,252200
1490,山东省 ,district,聊城,莘县,0635,252400
1491,山东省 ,district,聊城,临清市,0635,252600
1492,陕西省 ,city,西安,0,029,710000
1493,陕西省 ,district,西安,新城区,029,710000
1494,陕西省 ,district,西安,莲湖区,029,710000
1495,陕西省 ,district,西安,未央区,029,710000
1496,陕西省 ,district,西安,阎良区,029,710000
1497,陕西省 ,district,西安,高陵县,029,710200
1498,陕西省 ,district,西安,周至县,029,710400
1499,陕西省 ,district,西安,临潼区,029,710600
1500,陕西省 ,city,咸阳,0,029,712000
1501,陕西省 ,district,咸阳,淳化县,029,711200
1502,陕西省 ,district,咸阳,渭城区,029,712000
1503,陕西省 ,district,咸阳,杨陵区,029,712100
1504,陕西省 ,district,咸阳,兴平市,029,713100
1505,陕西省 ,district,咸阳,乾县,029,713300
1506,陕西省 ,district,咸阳,彬县,029,713500
1507,陕西省 ,district,咸阳,泾阳县,029,713700
1508,陕西省 ,district,咸阳,吴旗,0911,717600
1509,陕西省 ,city,延安,0,0911,716000
1510,陕西省 ,district,延安,黄龙县,0911,715700
1511,陕西省 ,district,延安,甘泉县,0911,716100
1512,陕西省 ,district,延安,延长县,0911,717100
1513,陕西省 ,district,延安,子长县,0911,717300
1514,陕西省 ,district,延安,志丹县,0911,717500
1515,陕西省 ,district,延安,黄陵县,0911,727300
1516,陕西省 ,district,延安,富县,0911,727500
1517,陕西省 ,city,榆林,0,0912,719000
1518,陕西省 ,district,榆林,绥德县,0912,718000
1519,陕西省 ,district,榆林,吴堡县,0912,718200
1520,陕西省 ,district,榆林,子洲县,0912,718400
1521,陕西省 ,district,榆林,定边县,0912,718600
1522,陕西省 ,district,榆林,横山县,0912,719200
1523,陕西省 ,district,榆林,神木县,0912,719300
1524,陕西省 ,city,渭南,0,0913,714000
1525,陕西省 ,district,渭南,富平县,0913,711700
1526,陕西省 ,district,渭南,华县,0913,714100
1527,陕西省 ,district,渭南,潼关县,0913,714300
1528,陕西省 ,district,渭南,澄城县,0913,715200
1529,陕西省 ,district,渭南,韩城市,0913,715400
1530,陕西省 ,district,渭南,白水县,0913,715600
1531,陕西省 ,city,商洛,0,0914,726000
1532,陕西省 ,district,商洛,柞水县,0914,711400
1533,陕西省 ,district,商洛,商州区,0914,726000
1534,陕西省 ,district,商洛,丹凤县,0914,726200
1535,陕西省 ,district,商洛,山阳县,0914,726400
1536,陕西省 ,city,安康,0,0915,725000
1537,陕西省 ,district,安康,宁陕县,0915,711600
1538,陕西省 ,district,安康,汉阴县,0915,725100
1539,陕西省 ,district,安康,紫阳县,0915,725300
1540,陕西省 ,district,安康,平利县,0915,725500
1541,陕西省 ,district,安康,旬阳县,0915,725700
1542,陕西省 ,city,汉中,0,0916,723000
1543,陕西省 ,district,汉中,汉台区,0916,723000
1544,陕西省 ,district,汉中,城固县,0916,723200
1545,陕西省 ,district,汉中,佛坪县,0916,723400
1546,陕西省 ,district,汉中,镇巴县,0916,723600
1547,陕西省 ,district,汉中,勉县,0916,724200
1548,陕西省 ,district,汉中,宁强县,0916,724400
1549,陕西省 ,city,宝鸡,0,0917,721000
1550,陕西省 ,district,宝鸡,渭滨区,0917,721000
1551,陕西省 ,district,宝鸡,千阳县,0917,721100
1552,陕西省 ,district,宝鸡,陈仓区,0917,721300
1553,陕西省 ,district,宝鸡,麟游县,0917,721500
1554,陕西省 ,district,宝鸡,凤县,0917,721700
1555,陕西省 ,district,宝鸡,眉县,0917,722300
1556,陕西省 ,district,宝鸡,宝鸡县,0917,721300
1557,陕西省 ,city,铜川,0,0919,727000
1558,陕西省 ,district,铜川,耀州区,0919,727100
1559,山西省 ,city,朔州,0,0349,036000
1560,山西省 ,district,朔州,朔城区,0349,036002
1561,山西省 ,district,朔州,山阴县,0349,036900
1562,山西省 ,district,朔州,应县,0349,037600
1563,山西省 ,city,忻州,0,0350,034000
1564,山西省 ,district,忻州,忻府区,0350,034000
1565,山西省 ,district,忻州,代县,0350,034200
1566,山西省 ,district,忻州,静乐县,0350,035100
1567,山西省 ,district,忻州,五台县,0350,035500
1568,山西省 ,district,忻州,神池县,0350,036100
1569,山西省 ,district,忻州,岢岚县,0350,036300
1570,山西省 ,district,忻州,河曲县,0350,036500
1571,山西省 ,city,太原,0,0351,030000
1572,山西省 ,district,太原,小店区,0351,030000
1573,山西省 ,district,太原,杏花岭区,0351,030000
1574,山西省 ,district,太原,万柏林区,0351,030000
1575,山西省 ,district,太原,阳曲县,0351,030100
1576,山西省 ,district,太原,娄烦县,0351,030300
1577,山西省 ,city,大同,0,0352,037000
1578,山西省 ,district,大同,大同县,0352,037300
1579,山西省 ,district,大同,城区,0352,037000
1580,山西省 ,district,大同,南郊区,0352,037000
1581,山西省 ,district,大同,左云县,0352,037100
1582,山西省 ,district,大同,广灵县,0352,037500
1583,山西省 ,district,大同,天镇县,0352,038200
1584,山西省 ,city,阳泉,0,0353,045000
1585,山西省 ,district,阳泉,城区,0353,045000
1586,山西省 ,district,阳泉,郊区,0353,045000
1587,山西省 ,district,阳泉,平定县,0353,045200
1588,山西省 ,city,晋中,0,0354,030600
1589,山西省 ,district,晋中,榆次区,0354,030600
1590,山西省 ,district,晋中,祁县,0354,030900
1591,山西省 ,district,晋中,灵石县,0354,031300
1592,山西省 ,district,晋中,介休市,0354,032000
1593,山西省 ,district,晋中,和顺县,0354,032700
1594,山西省 ,district,晋中,寿阳县,0354,045400
1595,山西省 ,city,长治,0,0355,046000
1596,山西省 ,district,长治,长治县,0355,047100
1597,山西省 ,district,长治,城区,0355,046000
1598,山西省 ,district,长治,襄垣县,0355,046200
1599,山西省 ,district,长治,沁县,0355,046400
1600,山西省 ,district,长治,长子县,0355,046600
1601,山西省 ,district,长治,平顺县,0355,047400
1602,山西省 ,district,长治,黎城县,0355,047600
1603,山西省 ,city,晋城,0,0356,048000
1604,山西省 ,district,晋城,高平市,0356,046700
1605,山西省 ,district,晋城,城区,0356,048000
1606,山西省 ,district,晋城,沁水县,0356,048200
1607,山西省 ,city,临汾,0,0357,041000
1608,山西省 ,district,临汾,霍州市,0357,031400
1609,山西省 ,district,临汾,洪洞县,0357,031600
1610,山西省 ,district,临汾,蒲县,0357,041200
1611,山西省 ,district,临汾,永和县,0357,041400
1612,山西省 ,district,临汾,乡宁县,0357,042100
1613,山西省 ,district,临汾,大宁县,0357,042300
1614,山西省 ,district,临汾,安泽县,0357,042500
1615,山西省 ,district,临汾,侯马市,0357,043000
1616,山西省 ,district,临汾,翼城县,0357,043500
1617,山西省 ,city,吕梁,0,0358,033000
1618,山西省 ,district,吕梁,交城县,0358,030500
1619,山西省 ,district,吕梁,汾阳市,0358,032200
1620,山西省 ,district,吕梁,交口县,0358,032400
1621,山西省 ,district,吕梁,离石区,0358,033000
1622,山西省 ,district,吕梁,临县,0358,033200
1623,山西省 ,district,吕梁,中阳县,0358,033400
1624,山西省 ,district,吕梁,兴县,0358,035300
1625,山西省 ,city,运城,0,0359,044000
1626,山西省 ,district,运城,新绛县,0359,043100
1627,山西省 ,district,运城,河津市,0359,043300
1628,山西省 ,district,运城,垣曲县,0359,043700
1629,山西省 ,district,运城,盐湖区,0359,044000
1630,山西省 ,district,运城,万荣县,0359,044200
1631,山西省 ,district,运城,夏县,0359,044400
1632,山西省 ,district,运城,芮城县,0359,044600
1633,新疆自治区 ,city,塔城地区,0,0901,834700
1634,新疆自治区 ,district,塔城地区,塔城市,0901,834300
1635,新疆自治区 ,district,塔城地区,额敏县,0901,834600
1636,新疆自治区 ,city,哈密地区,0,0902,839000
1637,新疆自治区 ,district,哈密地区,哈密市,0902,839000
1638,新疆自治区 ,district,哈密地区,伊吾县,0902,839300
1639,新疆自治区 ,city,和田地区,0,0903,848000
1640,新疆自治区 ,district,和田地区,皮山县,0903,845150
1641,新疆自治区 ,district,和田地区,和田县,0903,848000
1642,新疆自治区 ,district,和田地区,洛浦县,0903,848200
1643,新疆自治区 ,district,和田地区,于田县,0903,848400
1644,新疆自治区 ,city,阿勒泰地区,0,0906,836500
1645,新疆自治区 ,district,阿勒泰地区,富蕴县,0906,836100
1646,新疆自治区 ,district,阿勒泰地区,福海县,0906,836400
1647,新疆自治区 ,district,阿勒泰地区,布尔津县,0906,836600
1648,新疆自治区 ,district,阿勒泰地区,吉木乃县,0906,836800
1649,新疆自治区 ,city,克孜勒苏柯尔克孜,0,0908,845350
1650,新疆自治区 ,district,克孜勒苏柯尔克孜,阿图什市,0908,845350
1651,新疆自治区 ,district,克孜勒苏柯尔克孜,阿克陶县,0908,845550
1652,新疆自治区 ,city,博尔塔拉蒙古,0,0909,833400
1653,新疆自治区 ,district,博尔塔拉蒙古,精河县,0909,833300
1654,新疆自治区 ,district,博尔塔拉蒙古,温泉县,0909,833500
1655,新疆自治区 ,city,克拉玛依,0,0990,834000
1656,新疆自治区 ,district,克拉玛依,克拉玛依区,0990,834000
1657,新疆自治区 ,district,克拉玛依,乌尔禾区,0990,834000
1658,新疆自治区 ,district,克拉玛依,和布克赛尔蒙古,0990,834400
1659,新疆自治区 ,district,克拉玛依,乌鲁木齐县,0991,830000
1660,新疆自治区 ,city,乌鲁木齐,0,0991,830000
1661,新疆自治区 ,district,乌鲁木齐,水磨沟区,0991,830000
1662,新疆自治区 ,district,乌鲁木齐,新市区,0991,830000
1663,新疆自治区 ,district,乌鲁木齐,东山区,0991,830000
1664,新疆自治区 ,district,乌鲁木齐,乌苏市,0992,833300
1665,新疆自治区 ,district,乌鲁木齐,石河子市,0993,832000
1666,新疆自治区 ,city,昌吉回族自治州,0,0994,831100
1667,新疆自治区 ,district,昌吉回族自治州,昌吉市,0994,831100
1668,新疆自治区 ,district,昌吉回族自治州,米泉市,0994,831400
1669,新疆自治区 ,district,昌吉回族自治州,吉木萨尔县,0994,831700
1670,新疆自治区 ,district,昌吉回族自治州,木垒哈萨克自治县,0994,831900
1671,新疆自治区 ,district,昌吉回族自治州,五家渠市,0994,831300
1672,新疆自治区 ,city,吐鲁番地区,0,0995,838000
1673,新疆自治区 ,district,吐鲁番地区,吐鲁番市,0995,838000
1674,新疆自治区 ,district,吐鲁番地区,鄯善县,0995,838200
1675,新疆自治区 ,city,巴音郭楞蒙古,0,0996,841000
1676,新疆自治区 ,district,巴音郭楞蒙古,库尔勒市,0996,841000
1677,新疆自治区 ,district,巴音郭楞蒙古,和硕县,0996,841200
1678,新疆自治区 ,district,巴音郭楞蒙古,博湖县,0996,841400
1679,新疆自治区 ,district,巴音郭楞蒙古,轮台县,0996,841600
1680,新疆自治区 ,district,巴音郭楞蒙古,且末县,0996,841900
1681,新疆自治区 ,city,阿克苏地区,0,0997,843000
1682,新疆自治区 ,district,阿克苏地区,库车县,0997,842000
1683,新疆自治区 ,district,阿克苏地区,沙雅县,0997,842200
1684,新疆自治区 ,district,阿克苏地区,阿克苏市,0997,843000
1685,新疆自治区 ,district,阿克苏地区,阿瓦提县,0997,843200
1686,新疆自治区 ,district,阿克苏地区,柯坪县,0997,843600
1687,新疆自治区 ,district,阿克苏地区,阿拉尔市,0997,843300
1688,新疆自治区 ,city,喀什地区,0,0998,844000
1689,新疆自治区 ,district,喀什地区,巴楚县,0998,843800
1690,新疆自治区 ,district,喀什地区,疏附县,0998,844100
1691,新疆自治区 ,district,喀什地区,伽师县,0998,844300
1692,新疆自治区 ,district,喀什地区,英吉沙县,0998,844500
1693,新疆自治区 ,district,喀什地区,莎车县,0998,844700
1694,新疆自治区 ,district,喀什地区,叶城县,0998,844900
1695,新疆自治区 ,district,喀什地区,图木舒克市,0998,844000
1696,新疆自治区 ,city,伊犁哈萨克自治州,0,0999,835000
1697,新疆自治区 ,district,伊犁哈萨克自治州,伊宁市,0999,835000
1698,新疆自治区 ,district,伊犁哈萨克自治州,霍城县,0999,835200
1699,新疆自治区 ,district,伊犁哈萨克自治州,巩留县,0999,835400
1700,新疆自治区 ,district,伊犁哈萨克自治州,昭苏县,0999,835600
1701,新疆自治区 ,district,伊犁哈萨克自治州,新源县,0999,835800
1702,西藏自治区 ,city,拉萨,0,0891,850000
1703,西藏自治区 ,district,拉萨,城关区,0891,850000
1704,西藏自治区 ,district,拉萨,墨竹工卡县,0891,850200
1705,西藏自治区 ,district,拉萨,堆龙德庆县,0891,851400
1706,西藏自治区 ,district,拉萨,林周县,0891,851600
1707,西藏自治区 ,city,日喀则地区,0,0892,857000
1708,西藏自治区 ,district,日喀则地区,日喀则市,0892,857000
1709,西藏自治区 ,district,日喀则地区,仁布县,0892,857200
1710,西藏自治区 ,district,日喀则地区,江孜县,0892,857400
1711,西藏自治区 ,district,日喀则地区,亚东县,0892,857600
